id,CIE_10_Id,CIE10_DESC
9995,S37.20,Traumatismo de la vejiga Sin herida abierta en cavidad
9996,S37.21,Traumatismo de la vejiga Con herida abierta en cavidad
9997,S37.3,Traumatismo de la uretra
9998,S37.30,Traumatismo de la uretra Sin herida abierta en cavidad
9999,S37.31,Traumatismo de la uretra Con herida abierta en cavidad
10000,S37.4,Traumatismo del ovario
10001,S37.40,Traumatismo del ovario Sin herida abierta en cavidad
10002,S37.41,Traumatismo del ovario Con herida abierta en cavidad
10003,S37.5,Traumatismo de la trompa de Falopio
10004,S37.50,Traumatismo de la trompa de Falopio Sin herida abierta en cavidad
10005,S37.51,Traumatismo de la trompa de Falopio Con herida abierta en cavidad
10006,S37.6,Traumatismo del útero 
10007,S37.60,Traumatismo del útero Sin herida abierta en cavidad
10008,S37.61,Traumatismo del útero Con herida abierta en cavidad
10009,S37.7,Traumatismo de múltiples órganos intraabdominales
10010,S37.70,Traumatismo de múltiples órganos pélvicos Sin herida abierta en cavidad
10011,S37.71,Traumatismo de múltiples órganos pélvicos Con herida abierta en cavidad
10012,S37.8,Traumatismo de otros órganos pélvicos 
10013,S37.80,Traumatismo de otros órganos pélvicos Sin herida abierta en cavidad
10014,S37.81,Traumatismo de otros órganos pélvicos Con herida abierta en cavidad
10015,S37.9,Traumatismo de órgano pélvico no especificado 
10016,S37.90,Traumatismo de órgano pélvico no especificado Sin herida abierta en cavidad
10017,S37.91,Traumatismo de órgano pélvico no especificado Con herida abierta en cavidad
10018,S38,"Lesión por aplastamiento y amputación traumática de abdomen, parte inferior de la espalda, pelvis y genitales externos"
10019,S38.0,Traumatismo por aplastamiento de órganos genitales externos 
10020,S38.1,"Traumatismo por aplastamiento de otras partes y de las no especificadas del abdomen, de la región lumbosacra y de la pelvis "
10021,S38.2,Amputación traumática de órganos genitales externos 
10022,S38.3,"Amputación traumática de otras partes y de las no especificadas del abdomen, región lumbosacra y pelvis "
10023,S39,"Otros traumatismos y los no especificados de abdomen, parte inferior de la espalda, pelvis y genitales externos"
10024,S39.0,"Traumatismo de tendón y de músculos del abdomen, de la región lumbosacra y de la pelvis "
10025,S39.7,"Otros traumatismos múltiples del abdomen, de la región lumbosacra y de la pelvis "
10026,S39.8,"Otros traumatismos especificados del abdomen, de la región lumbosacra y de la pelvis "
10027,S39.9,"Traumatismo no especificado del abdomen, de la región lumbosacra y de la pelvis "
10028,S40,Traumatismo superficial del hombro y brazo
10029,S40.0,Contusión del hombro y del brazo 
10030,S40.7,Traumatismos superficiales múltiples del hombro y del brazo 
10031,S40.8,Otros traumatismos superficiales del hombro y del brazo 
10032,S40.9,Traumatismo superficial no especificado del hombro y del brazo 
10033,S41,Herida abierta del hombro y brazo
10034,S41.0,Herida del hombro 
10035,S41.1,Herida del brazo 
10036,S41.7,Heridas múltiples del hombro y del brazo 
10037,S41.8,Herida de otras partes y de las no especificadas del hombro y del brazo 
10038,S42,Fractura del hombro y brazo
10039,S42.0,Fractura de clavícula
10040,S42.1,Fractura de escápula
10041,S42.2,Fractura de extremo superior de húmero
10042,S42.3,Fractura de diáfisis de húmero
10043,S42.4,Fractura de extremo inferior de húmero
10044,S42.7,"Fracturas múltiples de clavícula, escápula y húmero"
10045,S42.8,Fractura de otras partes del hombro y parte superior del brazo
10046,S42.9,"Fractura de cintura escapular, parte no especificada"
10047,S42.00,Fractura de la clavícula Cerrada
10048,S42.01,Fractura de la clavícula Abierta
10049,S42.10,Fractura del omóplato Cerrada
10050,S42.11,Fractura del omóplato Abierta
10051,S42.20,Fractura de la epífisis superior del húmero Cerrada
10052,S42.21,Fractura de la epífisis superior del húmero Abierta
10053,S42.30,Fractura de la diáfisis del húmero Cerrada
10054,S42.31,Fractura de la diáfisis del húmero Abierta
10055,S42.40,Fractura de la epífisis inferior del húmero Cerrada
10056,S42.41,Fractura de la epífisis inferior del húmero Abierta
10057,S42.70,"Fracturas múltiples de la clavícula, del omóplato y del húmero Cerrada"
10058,S42.71,"Fracturas múltiples de la clavícula, del omóplato y del húmero Abierta"
10059,S42.80,Fractura de otras partes del hombro y del brazo Cerrada
10060,S42.81,Fractura de otras partes del hombro y del brazo Abierta
10061,S42.90,"Fractura del hombro y del brazo, parte no especificada Cerrada"
10062,S42.91,"Fractura del hombro y del brazo, parte no especificada Abierta"
10063,S43,Luxación y esguince de articulaciones y ligamentos de cintura escapular
10064,S43.0,Luxación de la articulación del hombro 
10065,S43.1,Luxación de la articulación acromioclavicular 
10066,S43.2,Luxación de la articulación esternoclavicular 
10067,S43.3,Luxación de otras partes de la cintura escapular y de las no especificadas 
10068,S43.4,Esguinces y torceduras de la articulación del hombro 
10069,S43.5,Esguinces y torceduras de la articulación acromioclavicular 
10070,S43.6,Esguinces y torceduras de la articulación esternoclavicular 
10071,S43.7,Esguinces y torceduras de otras partes y de las no especificadas de la cintura escapular 
10072,S44,Traumatismo de nervios a nivel del hombro y brazo
10073,S44.0,Traumatismo del nervio cubital a nivel del brazo 
10074,S44.1,Traumatismo del nervio mediano a nivel del brazo 
10075,S44.2,Traumatismo del nervio radial a nivel del brazo 
10076,S44.3,Traumatismo del nervio axilar 
10077,S44.4,Traumatismo del nervio musculocutáneo 
10078,S44.7,Traumatismo de múltiples nervios a nivel del hombro y del brazo 
10079,S44.8,Traumatismo de otros nervios a nivel del hombro y del brazo 
10080,S44.9,Traumatismo de nervio no especificado a nivel del hombro y del brazo 
10081,S45,Traumatismo de vasos sanguíneos a nivel del hombro y brazo
10082,S45.0,Traumatismo de la arteria axilar 
10083,S45.1,Traumatismo de la arteria braquial 
10084,S45.2,Traumatismo de la vena axilar o braquial 
10085,S45.3,Traumatismo de vena superficial a nivel del hombro y del brazo 
10086,S45.7,Traumatismo de múltiples vasos sanguíneos a nivel del hombro y del brazo 
10087,S45.9,Traumatismo de vaso sanguíneo no especificado a nivel del hombro y del brazo 
10088,S46,"Traumatismo de músculo, fascia y tendón a nivel del hombro y brazo"
10089,S46.0,Traumatismo del músculo(s)y  tendón(es) del manguito rotatorio del hombro 
10090,S46.1,Traumatismo del tendón y músculo de la cabeza larga del bíceps 
10091,S46.2,Traumatismo del tendón y músculo de otras partes del bíceps 
10092,S46.3,Traumatismo del tendón y músculo del tríceps 
10093,S46.7,Traumatismo de múltiples tendones y músculos a nivel del hombro y del brazo 
10094,S46.8,Traumatismo de otros tendones y músculos a nivel del hombro y del brazo 
10095,S46.9,"Traumatismo de tendón y músculo no especificado, a nivel del hombro y del brazo "
10096,S47,Lesiones aplastantes del hombro y el brazo superior. 
10097,S48,Amputación traumática del hombro y brazo
10098,S48.0,Amputación traumática en la articulación del hombro 
10099,S48.1,Amputación traumática a nivel entre el hombro y el codo 
10100,S49,Otros traumatismos y los no especificados del hombro y brazo
10101,S49.7,Traumatismos múltiples del hombro y del brazo 
10102,S49.8,Otros traumatismos especificados del hombro y del brazo 
10103,S49.9,Traumatismos no especificados del hombro y del brazo 
10104,S50,Traumatismo superficial de codo y antebrazo
10105,S50.0,Contusión del codo 
10106,S50.1,Contusión de otras partes del antebrazo y de las no especificadas 
10107,S50.7,Traumatismos superficiales múltiples del antebrazo 
10108,S50.8,Otros traumatismos superficiales del antebrazo 
10109,S50.9,"Traumatismo superficial del antebrazo, no especificado "
10110,S51,Herida abierta de codo y antebrazo
10111,S51.0,Herida del codo 
10112,S51.7,Heridas múltiples del antebrazo 
10113,S51.8,Herida de otras partes del antebrazo 
10114,S51.9,"Herida del antebrazo, parte no especificada "
10115,S52,Fractura de antebrazo
10116,S52.0,Fractura de extremo superior de cúbito
10117,S52.1,Fractura de extremo superior de radio
10118,S52.2,Fractura de diáfisis de cúbito
10119,S52.3,Fractura de diáfisis de radio
10120,S52.4,Fractura de diáfisis de cúbito y radio
10121,S52.5,Fractura de extremo inferior de radio
10122,S52.6,Fractura de extremo inferior de cúbito
10123,S52.7,Fracturas múltiples de antebrazo
10124,S52.8,Fractura de otras partes del antebrazo
10125,S52.9,Fractura no especificada de antebrazo
10126,S52.00,Fractura de la epífisis superior del cúbito Cerrada
10127,S52.01,Fractura de la epífisis superior del cúbito Abierta
10128,S52.10,Fractura de la epífisis superior del radio Cerrada
10129,S52.11,Fractura de la epífisis superior del radio Abierta
10130,S52.20,Fractura de la diáfisis del cúbito Cerrada
10131,S52.21,Fractura de la diáfisis del cúbito Abierta
10132,S52.30,Fractura de la diáfisis del radio Cerrada
10133,S52.31,Fractura de la diáfisis del radio Abierta
10134,S52.40,Fractura de la diáfisis del cúbito y del radio Cerrada
10135,S52.41,Fractura de la diáfisis del cúbito y del radio Abierta
10136,S52.50,Fractura de la epífisis inferior del radio Cerrada
10137,S52.51,Fractura de la epífisis inferior del radio Abierta
10138,S52.60,Fractura de la epífisis inferior del cúbito y del radio Cerrada
10139,S52.61,Fractura de la epífisis inferior del cúbito y del radio Abierta
10140,S52.70,Fracturas múltiples del antebrazo Cerrada
10141,S52.71,Fracturas múltiples del antebrazo Abierta
10142,S52.80,Fractura de otras partes del antebrazo Cerrada
10143,S52.81,Fractura de otras partes del antebrazo Abierta
10144,S52.90,"Fractura del antebrazo, parte no especificada Cerrada"
10145,S52.91,"Fractura del antebrazo, parte no especificada Abierta"
10146,S53,Luxación y esguince de articulaciones y ligamentos de codo
10147,S53.0,Luxación de la cabeza del radio 
10148,S53.1,"Luxación del codo, no especificada "
10149,S53.2,Ruptura traumática del ligamento lateral del radio 
10150,S53.3,Ruptura traumática del ligamento lateral del cúbito 
10151,S53.4,Esguinces y torceduras del codo 
10152,S54,Traumatismo de nervios a nivel de antebrazo
10153,S54.0,Traumatismo del nervio cubital a nivel del antebrazo 
10154,S54.1,Traumatismo del nervio mediano a nivel del antebrazo 
10155,S54.2,Traumatismo del nervio radial a nivel del antebrazo 
10156,S54.3,Traumatismo del nervio sensorial cutáneo a nivel del antebrazo 
10157,S54.7,Traumatismo de múltiples nervios a nivel del antebrazo 
10158,S54.8,Traumatismo de otros nervios a nivel del antebrazo 
10159,S54.9,Traumatismo de nervio no especificado a nivel del antebrazo 
10160,S55,Traumatismo de vasos sanguíneos a nivel de antebrazo
10161,S55.0,Traumatismo de la arteria cubital a nivel del antebrazo 
10162,S55.1,Traumatismo de la arteria radial a nivel del antebrazo 
10163,S55.2,Traumatismo de vena a nivel del antebrazo 
10164,S55.7,Traumatismo de múltiples vasos sanguíneos a nivel del antebrazo 
10165,S55.8,Traumatismo de otros vasos sanguíneos a nivel del antebrazo 
10166,S56,"Traumatismo de músculo, fascia y tendón a nivel de antebrazo"
10167,S56.0,Traumatismo del tendón y músculo flexor del pulgar a nivel del antebrazo 
10168,S56.1,Traumatismo del tendón y músculo flexor de otro(s) dedo(s) a nivel del antebrazo 
10169,S56.2,Traumatismo de otro tendón y músculo flexor a nivel del antebrazo 
10170,S56.3,Traumatismo de tendones y músculos abductores y extensores del pulgar a nivel del antebrazo 
10171,S56.4,Traumatismo del tendón y músculo extensor de otro(s) dedo(s) a nivel del antebrazo 
10172,S56.5,Traumatismo de otro tendón y músculo extensor a nivel del antebrazo 
10173,S56.7,Traumatismo de múltiples tendones y músculos a nivel del antebrazo 
10174,S56.8,"Traumatismo de otros tendones y músculos y de los no especificados, a nivel del antebrazo "
10175,S57,Traumatismo por aplastamiento de codo y antebrazo
10176,S57.0,Traumatismo por aplastamiento del codo 
10177,S57.9,"Traumatismo por aplastamiento del antebrazo, parte no especificada "
10178,S58,Amputación traumática de codo y antebrazo
10179,S58.0,Amputación traumática a nivel del codo 
10180,S58.1,Amputación traumática nivel entre el codo y la muñeca 
10181,S58.9,"Amputación traumática del antebrazo, nivel no especificado "
10182,S59,Otros traumatismos y los no especificados de codo y antebrazo
10183,S59.7,Otros Traumatismos múltiples del antebrazo 
10184,S59.8,Otros traumatismos especificados del antebrazo 
10185,S59.9,Traumatismo no especificado del antebrazo 
10186,S60,"Traumatismo superficial de muñeca, mano y dedos de la mano"
10187,S60.0,"Contusión de dedo(s) de la mano, sin daño de la(s) uña(s) "
10188,S60.1,Contusión de dedo(s) de la mano con daño de la(s) uña(s) 
10189,S60.2,Contusión de otras partes de la muñeca y de la mano 
10190,S60.7,Traumatismos superficiales múltiples de la muñeca y de la mano 
10191,S60.8,Otros traumatismos superficiales de la muñeca y de la mano 
10192,S60.9,"Traumatismo superficial de la muñeca y de la mano, no especificado "
10193,S61,"Herida abierta de muñeca, mano y dedos de la mano"
10194,S61.0,"Herida de dedo(s) de la mano, sin daño de la(s) uña(s) "
10195,S61.1,"Herida de dedo(s) de la mano, con daño de la(s) uña(s) "
10196,S61.7,Heridas múltiples de la muñeca y de la mano 
10197,S61.8,Herida de otras partes de la muñeca y de la mano 
10198,S61.9,"Herida de la muñeca y de la mano, parte no especificada "
10199,S62,Fractura a nivel de muñeca y mano
10200,S62.0,Fractura de escafoides [navicular] de muñeca
10201,S62.1,Fractura de otro(s) hueso(s) del carpo y los no especificados
10202,S62.2,Fractura de primer metacarpiano
10203,S62.3,Fractura de otros metacarpianos y los no especificados
10204,S62.4,Fracturas múltiples de huesos metacarpianos
10205,S62.5,Fractura de pulgar
10206,S62.6,Fractura de otro dedo de mano y dedo(s) de mano no especificada
10207,S62.7,Fracturas múltiples de dedos
10208,S62.8,Fractura de otras partes y las no especificadas de muñeca y mano
10209,S62.00,Fractura del hueso escafoides [navicular] de la mano Cerrada
10210,S62.01,Fractura del hueso escafoides [navicular] de la mano Abierta
10211,S62.10,Fractura de otro(s) hueso(s) del carpo Cerrada
10212,S62.11,Fractura de otro(s) hueso(s) del carpo Abierta
10213,S62.20,Fractura del primer metacarpiano Cerrada
10214,S62.21,Fractura del primer metacarpiano Abierta
10215,S62.30,Fractura de otros huesos metacarpianos Cerrada
10216,S62.31,Fractura de otros huesos metacarpianos Abierta
10217,S62.40,Fracturas múltiples de huesos metacarpianos Cerrada
10218,S62.41,Fracturas múltiples de huesos metacarpianos Abierta
10219,S62.50,Fractura del pulgar Cerrada
10220,S62.51,Fractura del pulgar Abierta
10221,S62.60,Fractura de otro dedo de la mano Cerrada
10222,S62.61,Fractura de otro dedo de la mano Abierta
